Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,Age_Group
2014-08-27 15:29:07,31,Female,United States,OH,No,Yes,Yes,Rarely,More than 1000,No,No,Don't Know,Don't Know,No,Don't Know,Don't Know,very difficult,Yes,Don't Know,No,No,No,Don't Know,No,No,26-35
2014-08-27 15:29:23,21,Male,United States,MA,No,Yes,No,Never,More than 1000,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,some,No,Don't Know,Don't Know,Yes,18-25
2014-08-27 15:30:51,31,Non-binary/Other,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Yes,Don't Know,No,No,No,Yes,Yes,No,26-35
2014-08-27 15:31:10,26,Female,United States,OK,No,No,Yes,Sometimes,,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,somewhat difficult,No,No,some,some,No,No,Yes,No,26-35
2014-08-27 15:31:18,30,Male,United States,CA,No,Yes,No,Often,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,somewhat easy,Don't Know,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-27 15:31:20,30,Non-binary/Other,Germany,Not Applicable,No,Yes,Yes,Sometimes,,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat difficult,No,No,Yes,Yes,Don't Know,Don't Know,No,No,26-35
2014-08-27 15:31:31,23,Male,India,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,No,No,No,Don't Know,Don't Know,No,No,some,Yes,Don't Know,Don't Know,No,No,18-25
2014-08-27 15:31:38,34,Male,Finland,Not Applicable,No,No,No,Never,6-25,No,Yes,No,No,No,No,Don't Know,somewhat easy,No,No,Yes,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-27 15:31:40,55,Male,United States,ID,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,No,No,No,No,Yes,56-65
2014-08-27 15:32:09,28,Male,Germany,Not Applicable,No,Yes,Yes,Rarely,1-5,Yes,Yes,Yes,No,No,No,Yes,very easy,No,No,Yes,Yes,No,No,Yes,No,26-35
2014-08-27 15:32:19,26,Male,Uruguay,Not Applicable,No,No,No,Not applicable,26-100,Yes,Yes,Don't Know,No,Don't Know,No,Don't Know,Don't Know,No,No,some,No,No,Yes,Don't Know,No,26-35
2014-08-27 15:32:43,28,Male,New Zealand,Not Applicable,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,Yes,Yes,No,Don't Know,very easy,No,No,Yes,Yes,Yes,Yes,Yes,No,26-35
2014-08-27 15:34:23,32,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,Don't Know,Don't Know,somewhat easy,No,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-27 15:34:31,28,Female,United States,NY,No,No,Yes,Rarely,More than 1000,No,No,Yes,Yes,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,No,Don't Know,No,26-35
2014-08-27 15:34:32,21,Male,United States,CA,No,No,No,Sometimes,6-25,No,No,Don't Know,Don't Know,No,Yes,Yes,Don't Know,No,No,some,some,Don't Know,Don't Know,Yes,No,18-25
2014-08-27 15:35:21,24,Male,United States,TX,No,Yes,Yes,Sometimes,,No,Yes,No,Yes,No,No,Don't Know,somewhat difficult,Yes,No,some,some,No,Don't Know,No,Yes,18-25
2014-08-27 15:35:37,26,Female,United States,MD,No,No,No,Not applicable,More than 1000,No,No,Yes,Don't Know,Yes,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,No,Don't Know,No,26-35
2014-08-27 15:35:50,23,Male,United States,IN,No,No,No,Not applicable,More than 1000,No,No,Yes,No,No,No,Don't Know,Don't Know,No,No,Yes,No,No,Yes,Don't Know,No,18-25
2014-08-27 15:36:13,24,Female,United States,OR,No,No,No,Not applicable,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,No,No,some,some,Yes,Yes,Yes,No,18-25
2014-08-27 15:36:41,28,Male,Canada,Not Applicable,Yes,No,No,Never,,Yes,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,Don't Know,No,some,Yes,No,No,Yes,No,26-35
2014-08-27 15:38:07,24,Female,United States,NY,No,Yes,Yes,Rarely,6-25,No,Yes,No,No,No,No,Don't Know,very easy,Yes,No,No,some,No,Yes,Yes,No,18-25
2014-08-27 15:38:27,33,Male,United States,MS,Yes,No,Yes,Often,1-5,Yes,Yes,No,No,No,No,Yes,somewhat easy,Yes,Don't Know,some,some,Yes,Yes,Don't Know,No,26-35
2014-08-27 15:38:31,34,Male,United States,NJ,No,No,No,Sometimes,26-100,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,No,Yes,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-27 15:38:32,27,Female,United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat difficult,Don't Know,Don't Know,some,some,No,No,Don't Know,No,26-35
2014-08-27 15:38:37,28,Male,United States,TN,No,No,No,Never,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-27 15:39:31,26,Male,United States,WA,No,No,No,Not applicable,More than 1000,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,Yes,26-35
2014-08-27 15:40:03,20,Male,Australia,Not Applicable,No,No,No,Not applicable,,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Yes,very easy,No,No,some,Yes,No,No,Don't Know,No,18-25
2014-08-27 15:43:17,23,Female,United States,MA,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,18-25
2014-08-27 15:43:27,29,Male,United States,PA,No,Yes,Yes,Rarely,1-5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-27 15:43:30,26,Male,United Kingdom,Not Applicable,No,Yes,No,Sometimes,6-25,No,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,Don't Know,No,No,26-35
2014-08-27 15:43:45,36,Male,United States,KY,No,No,No,Rarely,More than 1000,Yes,Yes,Yes,No,Yes,Don't Know,Don't Know,somewhat easy,Don't Know,No,No,No,No,No,Don't Know,No,36-45
2014-08-27 15:44:16,41,Male,United States,PA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,No,some,Yes,Don't Know,Yes,Yes,Yes,36-45
2014-08-27 15:44:20,33,Female,United States,MA,No,No,No,Not applicable,,Yes,Yes,Yes,No,Don't Know,No,Don't Know,Don't Know,No,No,some,Yes,No,No,Yes,No,26-35
2014-08-27 15:46:12,23,Male,Canada,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,very easy,No,No,Yes,Yes,No,No,Yes,No,18-25
2014-08-27 15:46:39,39,Male,United States,CA,No,Yes,No,Often,More than 1000,No,Yes,Yes,No,No,Don't Know,Don't Know,Don't Know,Yes,No,some,some,No,Don't Know,No,Yes,36-45
2014-08-27 15:47:26,34,Male,United States,VT,No,Yes,No,Not applicable,More than 1000,No,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,some,some,No,Don't Know,Don't Know,Yes,26-35
2014-08-27 15:47:33,26,Female,United States,CA,No,No,Yes,Sometimes,,No,Yes,Yes,Yes,No,No,Don't Know,somewhat difficult,Yes,Don't Know,some,some,No,No,No,Yes,26-35
2014-08-27 15:50:26,24,Male,United States,AZ,No,No,Yes,Rarely,26-100,No,Yes,Yes,Yes,Yes,No,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,No,18-25
2014-08-27 15:51:36,37,Male,Canada,Not Applicable,No,Yes,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,Don't Know,No,36-45
2014-08-27 15:53:39,43,Male,United States,MA,Yes,Yes,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,No,Yes,very easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,36-45
2014-08-27 15:53:59,40,Non-binary/Other,United States,VA,No,Yes,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Don't Know,Yes,Don't Know,Yes,Don't Know,No,some,No,Don't Know,Yes,No,36-45
2014-08-27 15:54:45,30,Male,United States,WA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,No,Don't Know,very difficult,Yes,No,some,No,No,No,No,Yes,26-35
2014-08-27 15:55:07,34,Male,United States,CA,No,No,Yes,Sometimes,6-25,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Yes,Yes,some,No,No,No,Don't Know,No,26-35
2014-08-27 15:55:07,27,Male,United States,OR,No,Yes,Yes,Sometimes,,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Yes,No,No,No,No,Yes,Don't Know,No,26-35
2014-08-27 15:55:08,36,Male,United States,MI,No,No,No,Sometimes,More than 1000,No,Yes,Don't Know,No,No,No,Yes,somewhat easy,No,No,Yes,Yes,Don't Know,Yes,Don't Know,No,36-45
2014-08-27 15:56:37,27,Male,Brazil,Not Applicable,No,No,No,Rarely,6-25,No,Yes,No,Yes,No,No,Don't Know,somewhat easy,Don't Know,No,some,some,No,Don't Know,No,No,26-35
2014-08-27 15:58:23,35,Male,Netherlands,Not Applicable,No,Yes,No,Never,,No,Yes,Yes,No,No,No,Yes,Don't Know,Yes,No,No,No,No,Don't Know,Don't Know,No,36-45
2014-08-27 15:59:41,32,Male,United Kingdom,Not Applicable,No,No,No,Never,6-25,No,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,No,some,No,No,Yes,Yes,No,26-35
2014-08-27 15:59:47,37,Male,United States,OR,No,No,No,Not applicable,,No,Yes,Yes,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,Don't Know,No,36-45
2014-08-27 16:00:16,29,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-27 16:01:39,33,Female,United States,CA,No,No,No,Never,,No,Yes,Yes,Don't Know,Yes,Yes,Don't Know,very easy,Don't Know,No,some,Yes,No,No,Yes,No,26-35
2014-08-27 16:01:52,28,Other/Unknown,United States,UT,No,No,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't Know,somewhat easy,Yes,Don't Know,some,No,No,No,Don't Know,No,26-35
2014-08-27 16:02:16,26,Female,United States,CA,No,Yes,No,Never,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat difficult,Don't Know,Don't Know,some,No,No,Don't Know,No,No,26-35
2014-08-27 16:03:20,27,Male,United States,TX,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't Know,No,Yes,Don't Know,Don't Know,somewhat easy,Yes,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-27 16:04:01,38,Male,United Kingdom,Not Applicable,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,somewhat easy,Don't Know,Don't Know,some,Yes,No,Don't Know,Yes,No,36-45
2014-08-27 16:06:46,57,Male,United States,CA,No,Yes,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,No,Don't Know,No,No,56-65
2014-08-27 16:07:32,28,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,Yes,No,No,No,No,No,very difficult,Yes,Don't Know,No,some,No,Don't Know,No,No,26-35
2014-08-27 16:10:10,26,Male,France,Not Applicable,No,No,No,Never,6-25,No,Yes,No,Yes,No,No,Don't Know,Don't Know,Don't Know,No,Yes,Yes,Don't Know,Don't Know,No,No,26-35
2014-08-27 16:11:36,42,Female,Netherlands,Not Applicable,No,No,Yes,Rarely,,Yes,Yes,Yes,Yes,No,No,Yes,Don't Know,Yes,No,some,No,No,Don't Know,Don't Know,No,36-45
2014-08-27 16:13:31,31,Male,United States,OR,No,No,Yes,Sometimes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,very easy,No,No,some,Yes,No,No,Yes,No,26-35
2014-08-27 16:13:40,58,Male,United States,CA,No,No,Yes,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,Don't Know,No,some,Yes,No,Yes,Yes,No,56-65
2014-08-27 16:13:42,29,Male,United States,OH,No,No,No,Sometimes,6-25,No,Yes,Don't Know,No,No,No,Don't Know,very difficult,Yes,No,No,No,No,Don't Know,No,No,26-35
2014-08-27 16:14:04,39,Female,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,Don't Know,Don't Know,Yes,No,some,some,No,Don't Know,No,Yes,36-45
2014-08-27 16:14:43,34,Male,United States,OH,No,No,No,Sometimes,6-25,Yes,Yes,Don't Know,No,No,No,Don't Know,very difficult,Don't Know,No,some,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-27 16:15:26,57,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Don't Know,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,Don't Know,Don't Know,No,56-65
2014-08-27 16:15:33,27,Male,Germany,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Don't Know,No,No,Don't Know,somewhat difficult,Yes,Don't Know,some,No,No,No,No,Yes,26-35
2014-08-27 16:16:40,23,Male,Germany,Not Applicable,Yes,Yes,Yes,Often,26-100,Yes,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,Don't Know,Yes,Yes,Don't Know,Yes,Don't Know,No,18-25
2014-08-27 16:16:51,18,Male,Finland,Not Applicable,No,No,No,Not applicable,,Yes,No,Don't Know,No,No,Don't Know,Don't Know,very easy,Yes,No,No,No,No,Don't Know,Don't Know,No,18-25
2014-08-27 16:17:05,30,Female,United States,NY,No,No,No,Not applicable,,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,some,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-27 16:17:41,23,Male,United States,VA,No,No,No,Never,26-100,No,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,Yes,Yes,Don't Know,Yes,Yes,No,18-25
2014-08-27 16:18:44,43,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,Yes,Don't Know,No,No,No,Yes,Don't Know,No,36-45
2014-08-27 16:19:05,18,Female,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,some,Don't Know,Don't Know,Don't Know,No,18-25
2014-08-27 16:19:25,29,Male,United States,IL,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,No,No,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-27 16:20:36,48,Male,United States,TX,No,No,No,Never,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,Don't Know,Don't Know,No,46-55
2014-08-27 16:20:40,43,Male,Germany,Not Applicable,No,No,Yes,Sometimes,26-100,No,No,No,Yes,Don't Know,No,Don't Know,somewhat easy,Don't Know,No,some,some,No,Yes,No,Yes,36-45
2014-08-27 16:21:11,28,Female,United States,NY,No,Yes,Yes,Sometimes,26-100,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Yes,Don't Know,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-27 16:21:24,30,Male,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,Yes,very easy,No,No,Yes,Yes,No,No,Yes,No,26-35
2014-08-27 16:21:54,26,Male,Israel,MD,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,Yes,very easy,Don't Know,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-27 16:21:55,33,Male,Italy,Not Applicable,No,No,No,Never,6-25,No,No,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,No,No,26-35
2014-08-27 16:22:10,31,Male,United States,CA,No,No,No,Not applicable,More than 1000,No,Yes,Yes,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,No,No,some,No,No,Yes,No,26-35
2014-08-27 16:22:17,30,Male,United States,PA,No,No,No,Rarely,,No,No,Don't Know,Don't Know,No,No,Don't Know,Don't Know,No,No,some,some,No,No,Don't Know,No,26-35
2014-08-27 16:23:14,27,Male,Israel,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,No,No,No,No,Don't Know,somewhat difficult,Yes,No,some,No,No,Don't Know,No,Yes,26-35
2014-08-27 16:25:26,24,Female,United States,CA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,some,No,No,Don't Know,Yes,18-25
2014-08-27 16:26:03,25,Male,United States,WA,No,No,No,Not applicable,26-100,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,No,Don't Know,No,26-35
2014-08-27 16:27:04,23,Female,United States,NY,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,No,some,some,No,No,Yes,Yes,18-25
2014-08-27 16:27:47,36,Male,United States,TX,No,No,Yes,Sometimes,More than 1000,No,No,Yes,Don't Know,No,No,Don't Know,somewhat difficult,Yes,Don't Know,some,No,No,No,No,Yes,36-45
2014-08-27 16:28:10,25,Female,United States,CA,Yes,Yes,Yes,Often,1-5,Yes,Yes,Don't Know,Don't Know,No,No,Yes,somewhat difficult,Yes,No,some,No,No,Don't Know,No,Yes,26-35
2014-08-27 16:28:20,54,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,More than 1000,Yes,No,No,Yes,Yes,Yes,Yes,very easy,No,No,Yes,Yes,Don't Know,Don't Know,No,No,46-55
2014-08-27 16:29:05,34,Male,Netherlands,Not Applicable,No,No,No,Rarely,6-25,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,somewhat easy,No,No,some,some,No,Don't Know,Yes,No,26-35
2014-08-27 16:29:23,38,Female,United States,AZ,No,No,Yes,Not applicable,26-100,No,Yes,Yes,Yes,No,No,Yes,Don't Know,Don't Know,Don't Know,No,No,No,No,No,No,36-45
2014-08-27 16:31:16,40,Male,Ireland,Not Applicable,Yes,Yes,No,Not applicable,More than 1000,No,Yes,No,No,No,No,No,Don't Know,Yes,Don't Know,some,No,No,Don't Know,No,Yes,36-45
2014-08-27 16:32:31,32,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,26-100,No,Yes,No,Don't Know,No,Don't Know,Don't Know,Don't Know,No,No,No,some,No,Don't Know,Don't Know,No,26-35
2014-08-27 16:34:18,25,Male,Germany,Not Applicable,No,No,No,Never,More than 1000,No,No,Don't Know,Don't Know,Don't Know,Yes,Don't Know,Don't Know,No,No,Yes,Yes,No,Yes,Don't Know,No,26-35
2014-08-27 16:35:02,35,Female,United States,OH,No,No,Yes,Sometimes,,No,Yes,No,Yes,No,No,Don't Know,Don't Know,Yes,Don't Know,No,No,No,Don't Know,No,No,36-45
2014-08-27 16:36:57,46,Male,United States,CA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,No,some,No,No,No,Yes,No,46-55
2014-08-27 16:39:00,42,Male,United States,KS,No,No,No,Never,,No,No,Yes,No,Yes,No,Don't Know,very difficult,Don't Know,No,Yes,Yes,Don't Know,Yes,No,No,36-45
2014-08-27 16:39:01,32,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Yes,No,No,No,Don't Know,Don't Know,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-27 16:40:35,47,Male,United States,CA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't Know,very easy,No,No,some,Yes,No,Yes,Yes,No,46-55
2014-08-27 16:42:00,22,Male,United States,CA,No,No,No,Not applicable,More than 1000,No,Yes,Yes,Don't Know,Yes,Don't Know,Yes,Don't Know,No,No,some,Yes,No,Don't Know,Yes,No,18-25
2014-08-27 16:42:55,33,Female,United States,NY,No,No,Yes,Sometimes,,Yes,Yes,Yes,Yes,Yes,Yes,Don't Know,very easy,No,No,some,some,No,No,Don't Know,No,26-35
2014-08-27 16:47:48,25,Female,United States,WA,No,No,No,Sometimes,6-25,No,Yes,No,No,No,No,No,somewhat easy,Don't Know,No,some,No,No,No,Yes,No,26-35
2014-08-27 16:53:54,29,Male,United States,CA,No,No,No,Not applicable,More than 1000,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,Don't Know,Don't Know,No,26-35
2014-08-27 16:55:04,39,Male,United States,WA,No,No,No,Never,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,very easy,No,No,Yes,Yes,No,No,Yes,No,36-45
2014-08-27 17:00:15,38,Male,United States,VA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Don't Know,Yes,Yes,Yes,Don't Know,Yes,No,No,No,No,No,No,No,36-45
2014-08-27 17:03:02,43,Male,United States,NC,No,No,No,Not applicable,6-25,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,No,Don't Know,No,36-45
2014-08-27 17:04:29,46,Male,United States,OH,No,No,Yes,Rarely,,Yes,Yes,Yes,Don't Know,Yes,Yes,Yes,Don't Know,No,No,some,Yes,No,Don't Know,Yes,No,46-55
2014-08-27 17:08:18,38,Female,United States,PA,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,very easy,Don't Know,No,Yes,Yes,No,No,No,Yes,36-45
2014-08-27 17:09:23,33,Male,Germany,Not Applicable,No,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,very easy,Yes,Yes,some,some,No,Don't Know,No,No,26-35
2014-08-27 17:10:56,34,Male,United Kingdom,Not Applicable,No,Yes,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,very easy,Don't Know,Don't Know,Yes,Yes,No,No,No,No,26-35
2014-08-27 17:12:01,62,Male,United States,CA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Don't Know,Yes,Don't Know,Don't Know,Don't Know,No,some,Yes,Don't Know,Don't Know,Yes,No,56-65
2014-08-27 17:14:36,23,Female,United States,TX,No,No,No,Not applicable,More than 1000,No,No,Don't Know,Don't Know,Don't Know,Don't Know,Yes,Don't Know,Don't Know,Don't Know,some,some,No,No,Don't Know,No,18-25
2014-08-27 17:15:25,35,Male,United States,AZ,No,No,No,Not applicable,More than 1000,No,No,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,No,No,36-45
2014-08-27 17:19:05,25,Male,Bosnia and Herzegovina,Not Applicable,No,Yes,No,Rarely,26-100,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Yes,No,No,No,No,Don't Know,Yes,26-35
2014-08-27 17:22:29,36,Male,United States,IL,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,Don't Know,Yes,Don't Know,No,Yes,somewhat difficult,Don't Know,No,some,Yes,No,Yes,Yes,No,36-45
2014-08-27 17:32:04,41,Female,United States,Not Applicable,No,Yes,Yes,Rarely,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,very easy,Don't Know,Don't Know,some,some,No,No,Yes,No,36-45
2014-08-27 17:33:51,24,Male,Austria,Not Applicable,Yes,No,No,Sometimes,1-5,No,Yes,Yes,Yes,Don't Know,Don't Know,Yes,somewhat easy,No,No,some,some,Don't Know,Don't Know,Yes,No,18-25
2014-08-27 17:33:52,51,Male,New Zealand,Not Applicable,No,No,Yes,Sometimes,26-100,Yes,Yes,No,Yes,Yes,No,No,somewhat difficult,Yes,Yes,No,No,No,No,Don't Know,Yes,46-55
2014-08-27 17:33:52,29,Male,United States,NC,No,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,Yes,Yes,very easy,No,No,No,some,No,No,Yes,No,26-35
2014-08-27 17:37:41,31,Female,Canada,Not Applicable,Yes,Yes,Yes,Sometimes,,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,Yes,No,No,Yes,No,26-35
2014-08-27 17:39:58,27,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,No,No,No,Don't Know,Don't Know,No,No,some,Yes,No,Yes,Don't Know,No,26-35
2014-08-27 17:41:44,31,Male,Australia,Not Applicable,No,No,Yes,Rarely,,No,Yes,Yes,Yes,Yes,Yes,Don't Know,somewhat easy,No,No,Yes,Yes,Yes,Yes,No,No,26-35
2014-08-27 17:42:49,27,Female,Hungary,Not Applicable,Yes,Yes,No,Sometimes,1-5,Yes,Yes,No,No,No,No,No,very difficult,Yes,Don't Know,No,No,No,Don't Know,No,No,26-35
2014-08-27 17:46:17,23,Male,Sweden,Not Applicable,No,No,No,Rarely,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,very easy,No,No,some,Yes,Don't Know,Don't Know,Yes,No,18-25
2014-08-27 17:47:45,21,Male,Canada,Not Applicable,No,No,No,Never,26-100,No,Yes,Don't Know,Don't Know,Don't Know,No,Don't Know,Don't Know,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,18-25
2014-08-27 17:48:54,27,Female,Australia,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,No,somewhat difficult,Yes,No,some,some,No,No,No,No,26-35
2014-08-27 17:49:21,39,Male,United States,WI,No,Yes,Yes,Often,26-100,Yes,Yes,Yes,Yes,Yes,Yes,Don't Know,somewhat easy,Yes,No,some,Yes,No,No,No,No,36-45
2014-08-27 17:49:30,26,Male,United States,CA,No,Yes,Yes,Never,More than 1000,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,No,No,No,No,26-35
2014-08-27 17:52:31,27,Male,United Kingdom,Not Applicable,No,No,No,Never,6-25,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,Don't Know,No,26-35
2014-08-27 17:56:50,22,Female,United States,CA,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,No,Don't Know,Don't Know,Don't Know,No,No,some,some,No,No,No,Yes,18-25
